ts,filtered_altitude_AGL,filtered_acceleration
1.73,94.8513412475586,89.86457061767578
1.74,99.3512191772461,89.89319610595703
1.75,99.8585433959961,90.03633880615234
1.76,100.87847137451172,90.03633880615234
1.77,101.3012466430664,90.03633880615234
1.78,101.55754852294922,90.03633880615234
1.79,101.8957748413086,89.89319610595703
1.8,103.7638931274414,89.69280242919922
1.81,103.9330062866211,89.36834716796875
1.82,108.86092376708984,88.81485748291016
1.83,109.11458587646484,88.7957763671875
1.84,109.70911407470703,88.7957763671875
1.85,110.30364227294922,88.7862319946289
1.86,110.81359100341797,88.7862319946289
1.87,112.25894927978516,88.7862319946289
1.88,112.76891326904297,88.7862319946289
1.89,116.84864044189453,88.85303497314453
1.9,118.29401397705078,88.93891906738281
1.91,118.3785629272461,88.9580078125
1.92,119.0602798461914,89.0152587890625
1.93,123.73719024658203,89.12023162841797
1.94,123.90894317626953,89.2347412109375
1.95,124.67520904541016,89.45423126220703
1.96,125.43883514404297,89.5496597290039
1.97,126.6305160522461,89.66416931152344
1.98,129.09844970703125,89.66416931152344
1.99,129.86471557617188,89.66416931152344
2.0,130.88729858398438,89.66416931152344
2.01,132.16354370117188,89.72142791748047
2.02,134.71865844726562,89.9886245727539
2.03,135.400390625,90.07450866699219
2.04,137.69918823242188,90.07450866699219
2.05,138.04006958007812,90.07450866699219
2.06,138.80633544921875,90.14131164550781
2.07,139.31893920898438,90.25582122802734
2.08,141.533203125,90.25582122802734
2.09,144.00640869140625,90.32262420654297
2.1,145.96701049804688,90.32262420654297
2.11,146.64874267578125,90.32262420654297
2.12,148.44021606445312,90.29399871826172
2.13,149.63455200195312,90.3703384399414
2.14,151.51058959960938,90.3703384399414
2.15,152.53317260742188,90.44668579101562
2.16,155.09359741210938,90.50393676757812
2.17,156.203369140625,90.51347351074219
2.18,156.28793334960938,90.55165100097656
2.19,157.99484252929688,90.55165100097656
2.2,162.17764282226562,90.51347351074219
2.21,163.202880859375,90.55165100097656
2.22,164.39984130859375,90.55165100097656
2.23,164.99700927734375,90.55165100097656
2.24,165.5096435546875,90.55165100097656
2.25,167.30377197265625,90.6661605834961
2.26,170.63571166992188,90.6661605834961
2.27,170.63571166992188,90.6661605834961
2.28,170.89202880859375,90.8093032836914
2.29,175.42361450195312,90.8093032836914
2.3,175.67990112304688,90.6661605834961
2.31,177.98928833007812,90.6661605834961
2.32,178.15841674804688,90.64707946777344
2.33,178.24560546875,90.55165100097656
2.34,181.06759643554688,90.49439239501953
2.35,185.77359008789062,90.3894271850586
2.36,185.85812377929688,90.29399871826172
2.37,187.65753173828125,90.25582122802734
2.38,188.68539428710938,90.2271957397461
2.39,191.4228515625,90.25582122802734
2.4,191.5946044921875,90.25582122802734
2.41,192.36614990234375,90.2271957397461
2.42,196.04953002929688,90.17948150634766
2.43,198.78964233398438,90.1508560180664
2.44,201.53500366210938,90.1508560180664
2.45,202.81918334960938,90.13176727294922
2.46,205.39279174804688,90.11268615722656
2.47,207.36398315429688,90.11268615722656
2.48,207.44851684570312,90.03633880615234
2.49,211.480712890625,90.03633880615234
2.5,212.51119995117188,90.03633880615234
2.51,213.45452880859375,90.03633880615234
2.52,217.31759643554688,90.03633880615234
2.53,218.60440063476562,89.94091796875
2.54,219.55032348632812,89.9886245727539
2.55,219.806640625,89.94091796875
2.56,224.70285034179688,89.94091796875
2.57,226.59213256835938,89.96954345703125
2.58,226.6793212890625,89.96954345703125
2.59,229.60174560546875,89.96954345703125
2.6,232.43692016601562,89.96954345703125
2.61,233.64181518554688,89.9886245727539
2.62,234.50057983398438,90.77113342285156
2.63,236.99493408203125,90.77113342285156
2.64,239.40472412109375,90.77113342285156
2.65,240.78140258789062,91.43912506103516
2.66,241.296630859375,91.60135650634766
2.67,245.34201049804688,91.6490707397461
2.68,245.85992431640625,91.69679260253906
2.69,248.35690307617188,93.43357849121094
2.7,249.21566772460938,93.43357849121094
2.71,249.56179809570312,93.43357849121094
2.72,250.42318725585938,93.43357849121094
2.73,256.4529724121094,93.43357849121094
2.74,258.0912170410156,90.4275894165039
2.75,259.3833312988281,89.54011535644531
2.76,260.8471374511719,89.41605377197266
2.77,264.2108154296875,89.37788391113281
2.78,267.4027404785156,89.34925079345703
2.79,267.57452392578125,88.75759887695312
2.8,269.9922180175781,88.39497375488281
2.81,272.40728759765625,88.37589263916016
2.82,272.666259765625,88.3568115234375
2.83,280.60906982421875,88.30908966064453
2.84,280.60906982421875,88.30908966064453
2.85,280.8680114746094,88.28046417236328
2.86,281.3013610839844,88.27092742919922
2.87,284.4985656738281,88.13732147216797
2.88,285.4471435546875,88.12777709960938
2.89,289.51104736328125,88.12777709960938
2.9,292.5364990234375,87.84149169921875
2.91,292.9698181152344,87.8224105834961
2.92,293.8338623046875,87.7651596069336
2.93,296.946533203125,87.68881225585938
2.94,297.0337219238281,87.49795532226562
2.95,303.78485107421875,87.48841094970703
2.96,305.51556396484375,87.43115997314453
2.97,307.5950927734375,87.25938415527344
2.98,308.2873840332031,87.13533020019531
2.99,312.8770751953125,86.8299560546875
3.0,313.1386413574219,86.8299560546875
3.01,313.3976135253906,86.65818786621094
3.02,319.7259826660156,86.65818786621094
3.03,321.4593200683594,86.51504516601562
3.04,323.88763427734375,86.28601837158203
3.05,325.1902770996094,85.98064422607422
3.06,327.44415283203125,85.96156311035156
3.07,330.8289794921875,85.68482208251953
3.08,331.52392578125,85.33173370361328
3.09,333.08819580078125,85.20767974853516
3.1,337.6012878417969,85.0263671875
3.11,339.8604431152344,84.70191192626953
3.12,341.77349853515625,84.53014373779297
3.13,343.94549560546875,84.03392028808594
3.14,346.63800048828125,83.56631469726562
3.15,348.98699951171875,83.53768920898438
3.16,351.074462890625,83.09872436523438
3.17,354.4671936035156,82.88877868652344
3.18,357.59832763671875,82.62158203125
3.19,357.85992431640625,81.85816192626953
3.2,359.1652526855469,81.46690368652344
3.21,362.03741455078125,81.14244842529297
3.22,365.69439697265625,81.08519744873047
3.23,368.3948669433594,80.63668060302734
3.24,368.65643310546875,79.92097473144531
3.25,376.84765625,79.6060562133789
3.26,377.89398193359375,78.82354736328125
3.27,378.5043640136719,78.48955535888672
3.28,381.20745849609375,78.23189544677734
3.29,383.3028259277344,77.048583984375
3.3,384.8723449707031,76.02750396728516
3.31,389.411865234375,75.86528015136719
3.32,390.1966247558594,75.08277130126953
3.33,393.1639404296875,74.51020050048828
3.34,393.6025695800781,73.84220123291016
3.35,397.2701110839844,73.17420959472656
3.36,397.618896484375,72.42032623291016
3.37,405.485107421875,71.32290649414062
3.38,406.88287353515625,70.82667541503906
3.39,411.4329528808594,70.25411224365234
3.4,411.6945495605469,70.0537109375
3.41,413.0077819824219,69.03263854980469
3.42,414.14398193359375,68.31692504882812
3.43,421.7591247558594,67.94475555419922
3.44,424.9114685058594,67.00955200195312
3.45,424.9114685058594,66.27476501464844
3.46,425.2628479003906,65.68311309814453
3.47,428.1535949707031,64.61431884765625
3.48,432.1857604980469,64.26123809814453
3.49,434.7276306152344,63.34511947631836
3.5,436.3050842285156,62.65803146362305
3.51,440.2527160644531,62.22861099243164
3.52,443.5873718261719,61.18844985961914
3.53,446.3961486816406,60.434566497802734
3.54,450.8722229003906,60.42502212524414
3.55,450.9620666503906,59.46120071411133
3.56,453.0679626464844,58.81228256225586
3.57,454.7379455566406,58.28743362426758
3.58,458.5164489746094,57.62897872924805
3.59,460.6250305175781,57.12321090698242
3.6,464.1419372558594,56.665157318115234
3.61,465.1090393066406,56.08304977416992
3.62,473.7309265136719,54.68025588989258
3.63,474.4337463378906,54.41305923461914
3.64,476.4577941894531,53.897743225097656
3.65,480.6855163574219,53.58283233642578
3.66,481.9194641113281,52.991180419921875
3.67,484.9132385253906,51.98918533325195
3.68,486.2344055175781,51.98918533325195
3.69,490.7315979003906,51.98918533325195
3.7,490.8188171386719,51.98918533325195
3.71,495.4904479980469,51.98918533325195
3.72,495.9316711425781,51.435699462890625
3.73,496.9040832519531,50.996734619140625
3.74,498.4920959472656,50.71044921875
3.75,505.0212707519531,50.63410568237305
3.76,511.8199768066406,50.63410568237305
3.77,512.0867919921875,48.38200378417969
3.78,514.9140625,47.2082405090332
3.79,517.8311767578125,46.33030319213867
3.8,518.359619140625,45.44282150268555
3.81,521.8079223632812,44.81299591064453
3.82,528.0886840820312,44.33585739135742
3.83,528.70703125,43.620147705078125
3.84,532.1578369140625,43.6010627746582
3.85,535.4343872070312,43.123924255371094
3.86,535.524169921875,42.074214935302734
3.87,538.7108154296875,41.22490310668945
3.88,544.1143798828125,40.49964904785156
3.89,544.2042236328125,39.70759963989258
3.9,546.0643920898438,38.896461486816406
3.91,548.9894409179688,37.913551330566406
3.92,549.343505859375,37.40778350830078
3.93,557.3259887695312,37.00698471069336
3.94,559.5455322265625,36.41532897949219
3.95,560.9671020507812,35.27019500732422
3.96,566.2940063476562,34.89802551269531
3.97,566.9149169921875,34.06780242919922
3.98,569.5784301757812,33.771976470947266
3.99,573.0451049804688,33.36163330078125
4.0,574.2896118164062,32.78907012939453
4.01,580.6893920898438,31.977928161621094
4.02,581.933837890625,31.577133178710938
4.03,583.4479370117188,30.737361907958984
4.04,585.8497924804688,30.23159408569336
4.05,588.6981811523438,29.97393798828125
4.06,588.785400390625,29.43000030517578
4.07,592.2574462890625,29.210514068603516
4.08,600.4512939453125,29.15325927734375
4.09,601.6984252929688,28.351661682128906
4.1,601.6984252929688,27.998580932617188
4.11,602.5016479492188,26.88207244873047
4.12,610.6136474609375,25.660594940185547
4.13,617.663330078125,24.954425811767578
4.14,618.9131469726562,23.398948669433594
4.15,620.9661865234375,22.272899627685547
4.16,621.859375,22.110671997070312
4.17,626.4146728515625,21.40450668334961
4.18,628.7373046875,20.068511962890625
4.19,629.89990234375,18.990177154541016
4.2,632.6691284179688,18.264923095703125
4.21,635.35107421875,17.358356475830078
4.22,636.513671875,16.86212921142578
4.23,643.7588500976562,15.239855766296387
4.24,644.7418212890625,14.199688911437988
4.25,645.5477294921875,13.455351829528809
4.26,648.4119873046875,12.835068702697754
4.27,655.6652221679688,11.604046821594238
4.28,657.6389770507812,9.542801856994629
4.29,658.9812622070312,8.626692771911621
4.3,660.7727661132812,7.691498756408691
4.31,666.8712158203125,6.489104270935059
4.32,668.6654052734375,5.334425926208496
4.33,670.7290649414062,4.742773056030273
4.34,673.8681030273438,3.864834785461426
4.35,676.4707641601562,2.977354049682617
4.36,681.0499267578125,1.9181032180786133
4.37,682.6669921875,0.4294261932373047
4.38,690.0364990234375,-0.095428466796875
4.39,690.575439453125,-1.7654190063476562
4.4,691.0247192382812,-2.1853017807006836
4.41,695.5192260742188,-3.225466728210449
4.42,697.0491333007812,-4.427859783172607
4.43,697.2288818359375,-5.448939800262451
4.44,699.4774780273438,-6.470019340515137
4.45,701.54638671875,-7.576984882354736
4.46,705.9564819335938,-8.808006286621094
4.47,707.309326171875,-9.371031761169434
4.48,713.5240478515625,-10.525711059570312
4.49,718.1190795898438,-11.098278999328613
4.5,719.7413940429688,-11.718561172485352
4.51,723.52783203125,-11.861702919006348
4.52,723.70751953125,-12.214786529541016
4.53,727.49658203125,-12.396099090576172
4.54,731.557861328125,-13.092723846435547
4.55,732.7310791015625,-13.092723846435547
4.56,736.1608276367188,-13.092723846435547
4.57,737.8756713867188,-13.674835205078125
4.58,737.8756713867188,-13.789348602294922
4.59,739.141357421875,-14.581401824951172
4.6,739.6830444335938,-15.5738525390625
4.61,740.2247314453125,-17.930925369262695
4.62,740.2247314453125,-18.045438766479492
4.63,739.6830444335938,-19.896743774414062
4.64,739.8626708984375,-21.442676544189453
4.65,739.8626708984375,-21.728960037231445
4.66,739.6830444335938,-22.912267684936523
4.67,739.6830444335938,-23.045867919921875
4.68,739.0514526367188,-24.381858825683594
4.69,736.3430786132812,-24.381858825683594
4.7,734.7181396484375,-24.381858825683594
4.71,731.0161743164062,-25.192996978759766
4.72,726.8651123046875,-25.794193267822266
4.73,726.8651123046875,-25.82282257080078
4.74,726.8651123046875,-25.841907501220703
4.75,726.8651123046875,-26.891616821289062
4.76,726.8651123046875,-27.588241577148438
4.77,728.128173828125,-29.1246337890625
4.78,741.7598876953125,-29.563602447509766
4.79,745.736572265625,-29.563602447509766
4.8,758.6680908203125,-29.697200775146484
4.81,765.3663330078125,-29.706741333007812
4.82,768.2650146484375,-29.85942840576172
4.83,777.8724365234375,-29.935768127441406
4.84,780.5015258789062,-29.935768127441406
4.85,786.9408569335938,-29.935768127441406
4.86,795.5653686523438,-29.697200775146484
4.87,799.2911376953125,-29.372745513916016
4.88,806.0158081054688,-29.23914337158203
4.89,816.112060546875,-29.23914337158203
4.9,821.1193237304688,-29.23914337158203
4.91,822.8473510742188,-29.23914337158203
4.92,830.1375732421875,-29.162803649902344
4.93,835.7868041992188,-29.162803649902344
4.94,840.7120971679688,-29.162803649902344
4.95,843.814208984375,-29.315486907958984
4.96,850.3856201171875,-29.3441162109375
4.97,852.5787353515625,-29.3441162109375
4.98,857.3296508789062,-29.3441162109375
4.99,861.99072265625,-29.573143005371094
5.0,862.1730346679688,-29.525428771972656
5.01,869.122314453125,-29.525428771972656
5.02,869.6719360351562,-29.525428771972656
5.03,873.881103515625,-29.525428771972656
5.04,878.914794921875,-29.525428771972656
5.05,881.5703125,-29.515884399414062
5.06,884.867919921875,-29.525428771972656
5.07,887.0689697265625,-29.525428771972656
5.08,891.5582885742188,-29.525428771972656
5.09,891.7432250976562,-29.563602447509766
5.1,895.3182373046875,-29.60177230834961
5.11,897.6117553710938,-29.60177230834961
5.12,902.3837890625,-29.678112030029297
5.13,903.66796875,-29.678112030029297
5.14,904.7698364257812,-29.725826263427734
5.15,905.50439453125,-29.783084869384766
5.16,912.85009765625,-29.81171417236328
5.17,913.6770629882812,-29.81171417236328
5.18,915.2413940429688,-29.840343475341797
5.19,915.608642578125,-29.849884033203125
5.2,916.5281982421875,-29.897598266601562
5.21,917.5375366210938,-29.973941802978516
5.22,918.45703125,-30.174339294433594
5.23,919.2841186523438,-30.250682830810547
5.24,919.2841186523438,-30.374736785888672
5.25,919.2841186523438,-30.5465087890625
5.26,919.2841186523438,-30.641937255859375
5.27,919.191650390625,-30.82324981689453
5.28,918.45703125,-30.937763214111328
5.29,918.45703125,-31.185874938964844
5.3,916.7105102539062,-31.195419311523438
5.31,916.068359375,-31.453075408935547
5.32,916.068359375,-31.62484359741211
5.33,916.068359375,-31.69164276123047
5.34,916.068359375,-31.85387420654297
5.35,915.4237060546875,-31.93975830078125
5.36,915.3311767578125,-32.19741439819336
5.37,915.3311767578125,-32.2355842590332
5.38,915.3311767578125,-32.569583892822266
5.39,915.3311767578125,-32.66501235961914
5.4,915.3311767578125,-32.741355895996094
5.41,915.3311767578125,-32.827239990234375
5.42,914.6891479492188,-33.3330078125
5.43,915.3311767578125,-33.47615051269531
5.44,915.3311767578125,-33.48569107055664
5.45,913.6770629882812,-33.838775634765625
5.46,913.6770629882812,-33.88648986816406
5.47,912.76025390625,-33.905574798583984
5.48,912.667724609375,-33.98191833496094
5.49,912.667724609375,-34.23003005981445
5.5,912.5753173828125,-34.23957443237305
5.51,911.5658569335938,-34.32545852661133
5.52,911.5658569335938,-34.34454345703125
5.53,912.5753173828125,-34.58311462402344
5.54,912.76025390625,-34.821685791015625
5.55,912.76025390625,-34.821685791015625
5.56,914.0443725585938,-34.821685791015625
5.57,920.5709228515625,-34.821685791015625
5.58,925.4459838867188,-34.821685791015625
5.59,929.9537963867188,-34.70717239379883
5.6,937.3179321289062,-34.01054382324219
5.61,938.8848266601562,-33.896034240722656
5.62,947.5463256835938,-33.514320373535156
5.63,954.2764282226562,-33.237579345703125
5.64,961.9364624023438,-33.170780181884766
5.65,967.1074829101562,-32.703182220458984
5.66,980.7868041992188,-32.41689682006836
5.67,986.1532592773438,-32.39781188964844
5.68,986.1532592773438,-32.36918640136719
5.69,991.8923950195312,-31.72027587890625
5.7,995.6867065429688,-31.195419311523438
5.71,1001.7112426757812,-31.052276611328125
5.72,1009.2207641601562,-30.87096405029297
5.73,1012.0956420898438,-30.641937255859375
5.74,1012.8380737304688,-30.126625061035156
5.75,1022.9555053710938,-30.117084503173828
5.76,1031.8760986328125,-30.059825897216797
5.77,1034.851318359375,-29.649486541748047
5.78,1038.941650390625,-29.649486541748047
5.79,1045.735107421875,-29.573143005371094
5.8,1049.2730712890625,-29.506343841552734
5.81,1055.979248046875,-29.1246337890625
5.82,1059.7076416015625,-29.057830810546875
5.83,1069.6849365234375,-28.952861785888672
5.84,1072.205810546875,-28.628406524658203
5.85,1075.939453125,-28.48526382446289
5.86,1083.5968017578125,-28.284862518310547
5.87,1087.708251953125,-28.27532196044922
5.88,1094.345703125,-28.103553771972656
5.89,1096.216552734375,-27.597782135009766
5.9,1102.01904296875,-27.511898040771484
5.91,1105.855712890625,-27.38784408569336
5.92,1110.7281494140625,-26.996585845947266
5.93,1113.5396728515625,-26.64350128173828
5.94,1118.5045166015625,-26.576702117919922
5.95,1121.0384521484375,-26.519447326660156
5.96,1125.538330078125,-26.519447326660156
5.97,1126.94677734375,-26.519447326660156
5.98,1127.6046142578125,-26.519447326660156
5.99,1127.9798583984375,-26.61487579345703
6.0,1128.6351318359375,-26.64350128173828
6.01,1129.2930908203125,-26.710304260253906
6.02,1130.418701171875,-26.824817657470703
