ts,latitude,longitude,satellites
55.51,39.39129638671875,-8.281254768371582,12
55.91,39.391334533691406,-8.281177520751953,12
56.31,39.3913688659668,-8.281099319458008,12
56.51,39.39138412475586,-8.281059265136719,12
57.31,39.391448974609375,-8.280899047851562,12
57.51,39.3914680480957,-8.280858039855957,12
57.91,39.391502380371094,-8.280777931213379,12
58.31,39.391536712646484,-8.280695915222168,12
58.51,39.39155578613281,-8.280654907226562,12
58.91,39.391597747802734,-8.280573844909668,12
59.11,39.39161682128906,-8.280532836914062,12
59.31,39.39163589477539,-8.280491828918457,12
59.51,39.391658782958984,-8.280450820922852,12
59.91,39.39170455932617,-8.280367851257324,12
60.51,39.39177322387695,-8.280241012573242,12
60.91,39.39181900024414,-8.280156135559082,12
61.11,39.391841888427734,-8.28011417388916,12
61.51,39.391883850097656,-8.280029296875,12
61.91,39.391929626464844,-8.279943466186523,12
62.31,39.391971588134766,-8.27985954284668,12
62.51,39.391990661621094,-8.279818534851074,12
63.11,39.39204788208008,-8.279698371887207,12
63.31,39.39206314086914,-8.27966022491455,12
63.51,39.39208221435547,-8.279620170593262,12
63.91,39.39211654663086,-8.279541969299316,12
64.31,39.39215087890625,-8.27946662902832,12
64.51,39.39216613769531,-8.27942943572998,12
64.91,39.39219665527344,-8.2793550491333,12
65.11,39.392215728759766,-8.279318809509277,12
65.31,39.39223098754883,-8.279282569885254,12
65.51,39.39224624633789,-8.27924633026123,12
65.91,39.392276763916016,-8.279173851013184,12
66.31,39.392311096191406,-8.27910327911377,12
66.51,39.39232635498047,-8.279067039489746,12
67.11,39.392372131347656,-8.278960227966309,12
67.51,39.39240646362305,-8.278889656066895,12
67.91,39.392433166503906,-8.278818130493164,12
68.31,39.39246368408203,-8.278746604919434,12
68.51,39.392478942871094,-8.27871036529541,12
68.91,39.39250564575195,-8.278636932373047,12
69.11,39.392520904541016,-8.278600692749023,12
69.31,39.39253234863281,-8.278564453125,12
69.51,39.392547607421875,-8.278528213500977,12
69.91,39.392574310302734,-8.27845573425293,12
70.31,39.392601013183594,-8.2783842086792,12
70.51,39.39261245727539,-8.278347969055176,12
70.91,39.39263916015625,-8.278275489807129,12
71.11,39.39265060424805,-8.278240203857422,12
71.31,39.39266586303711,-8.278203964233398,12
71.51,39.392677307128906,-8.278167724609375,12
71.91,39.3927001953125,-8.278095245361328,12
72.31,39.392723083496094,-8.278022766113281,12
72.51,39.392730712890625,-8.277986526489258,12
72.91,39.39274978637695,-8.277911186218262,12
73.11,39.39276123046875,-8.277873039245605,12
73.31,39.39276885986328,-8.277833938598633,12
73.51,39.39277648925781,-8.27779483795166,12
73.91,39.392791748046875,-8.277713775634766,12
74.31,39.39280319213867,-8.277628898620605,12
74.51,39.3928108215332,-8.277585983276367,12
74.91,39.392818450927734,-8.277496337890625,12
75.11,39.392826080322266,-8.277450561523438,12
75.31,39.39282989501953,-8.27740478515625,12
75.51,39.3928337097168,-8.277358055114746,12
76.51,39.39285659790039,-8.277121543884277,12
76.91,39.39286804199219,-8.27702522277832,12
77.11,39.39287185668945,-8.276976585388184,12
77.31,39.39287567138672,-8.27692699432373,12
77.51,39.39288330078125,-8.276878356933594,12
78.31,39.392906188964844,-8.27668285369873,12
78.51,39.39291000366211,-8.27663516998291,12
78.91,39.39292526245117,-8.276538848876953,12
79.11,39.3929328918457,-8.276491165161133,12
79.31,39.39293670654297,-8.276443481445312,12
79.51,39.3929443359375,-8.276395797729492,12
80.31,39.392974853515625,-8.276205062866211,12
80.51,39.392982482910156,-8.27615737915039,12
80.91,39.39299774169922,-8.276061058044434,12
81.11,39.39300537109375,-8.276012420654297,12
81.31,39.39301300048828,-8.27596378326416,12
81.51,39.39302062988281,-8.275915145874023,12
82.31,39.39304733276367,-8.275715827941895,12
82.51,39.3930549621582,-8.275665283203125,12
82.91,39.393070220947266,-8.275562286376953,12
83.11,39.3930778503418,-8.275510787963867,12
83.31,39.39308547973633,-8.275459289550781,12
83.51,39.39309310913086,-8.275406837463379,12
84.31,39.39312744140625,-8.27519702911377,12
84.51,39.39313507080078,-8.275144577026367,12
84.91,39.39315414428711,-8.275038719177246,12
85.11,39.39316177368164,-8.274985313415527,12
85.31,39.39317321777344,-8.274931907653809,12
85.51,39.39318084716797,-8.274879455566406,12
86.31,39.393218994140625,-8.274669647216797,12
87.11,39.393253326416016,-8.274465560913086,12
87.31,39.39326095581055,-8.274415016174316,12
87.51,39.393272399902344,-8.274365425109863,12
88.31,39.3932991027832,-8.274176597595215,12
88.51,39.39330291748047,-8.274131774902344,12
88.91,39.393314361572266,-8.274045944213867,12
89.11,39.3933219909668,-8.274004936218262,12
89.31,39.39332962036133,-8.273964881896973,12
89.71,39.393341064453125,-8.273889541625977,12
90.31,39.393367767333984,-8.273787498474121,12
90.51,39.393375396728516,-8.273755073547363,12
90.91,39.39339828491211,-8.273693084716797,12
91.11,39.393409729003906,-8.273663520812988,12
91.31,39.39342498779297,-8.27363395690918,12
91.51,39.39344024658203,-8.273604393005371,12
92.31,39.39350509643555,-8.273489952087402,12
92.51,39.393524169921875,-8.27346134185791,12
92.91,39.3935661315918,-8.273404121398926,12
93.11,39.393585205078125,-8.273374557495117,12
93.31,39.39360809326172,-8.273344993591309,12
93.61,39.39362716674805,-8.273314476013184,12
94.31,39.39371871948242,-8.273185729980469,12
94.51,39.393741607666016,-8.273152351379395,12
94.91,39.3937873840332,-8.273083686828613,12
95.11,39.39380645751953,-8.273048400878906,12
95.31,39.393829345703125,-8.2730131149292,12
95.51,39.39385223388672,-8.27297592163086,12
96.31,39.3939323425293,-8.2728271484375,12
96.51,39.39395523071289,-8.272789001464844,12
96.91,39.39399337768555,-8.272711753845215,12
97.11,39.394012451171875,-8.272672653198242,12
97.51,39.3940544128418,-8.272594451904297,12
98.31,39.39413833618164,-8.272432327270508,12
98.51,39.394161224365234,-8.272390365600586,12
98.91,39.39420700073242,-8.272306442260742,12
99.11,39.394229888916016,-8.272263526916504,12
99.31,39.39425277709961,-8.272220611572266,12
99.51,39.3942756652832,-8.272176742553711,12
100.31,39.394371032714844,-8.271997451782227,12
100.51,39.3943977355957,-8.271950721740723,12
100.91,39.39444351196289,-8.271855354309082,12
101.11,39.394466400146484,-8.271806716918945,12
101.31,39.394493103027344,-8.271758079528809,12
101.51,39.39451599121094,-8.271708488464355,12
102.31,39.39460754394531,-8.27151107788086,12
102.51,39.394630432128906,-8.271461486816406,12
102.91,39.39467239379883,-8.271363258361816,12
103.11,39.39469528198242,-8.27131462097168,12
103.31,39.39471435546875,-8.271265029907227,12
103.51,39.394737243652344,-8.27121639251709,12
104.31,39.39482116699219,-8.271023750305176,12
104.51,39.394840240478516,-8.270976066589355,12
104.91,39.39488220214844,-8.270880699157715,12
105.11,39.394901275634766,-8.270832061767578,12
105.31,39.394920349121094,-8.270784378051758,12
105.51,39.39494323730469,-8.270736694335938,12
106.31,39.395023345947266,-8.270541191101074,12
106.51,39.395042419433594,-8.270491600036621,12
106.91,39.395084381103516,-8.270392417907715,12
107.11,39.395103454589844,-8.270341873168945,12
107.31,39.39512252807617,-8.27029037475586,12
107.51,39.3951416015625,-8.27023983001709,12
108.31,39.39522171020508,-8.270031929016113,12
108.51,39.395240783691406,-8.269979476928711,12
108.71,39.395240783691406,-8.269979476928711,193
108.91,39.39527893066406,-8.269875526428223,193
109.11,39.39529800415039,-8.26982307434082,193
109.31,39.39531326293945,-8.269771575927734,193
109.51,39.39533233642578,-8.269719123840332,193
110.31,39.39540100097656,-8.269512176513672,193
110.51,39.395416259765625,-8.26945972442627,193
110.91,39.395450592041016,-8.269356727600098,193
111.11,39.39546585083008,-8.269304275512695,193
111.31,39.39548110961914,-8.26925277709961,193
111.51,39.3954963684082,-8.269201278686523,193
112.31,39.39555358886719,-8.268993377685547,193
112.51,39.39556884765625,-8.268941879272461,193
112.91,39.39559555053711,-8.268837928771973,193
113.11,39.395606994628906,-8.26878547668457,193
113.31,39.3956184387207,-8.268733978271484,193
113.51,39.3956298828125,-8.268682479858398,193
114.31,39.39567184448242,-8.268478393554688,193
114.51,39.39567947387695,-8.268427848815918,193
114.91,39.39569854736328,-8.268328666687012,193
115.11,39.39570617675781,-8.268280029296875,193
115.31,39.395713806152344,-8.268232345581055,193
115.51,39.395721435546875,-8.26818561553955,193
116.31,39.395748138427734,-8.268007278442383,193
116.51,39.395751953125,-8.267965316772461,193
116.91,39.3957633972168,-8.267884254455566,193
117.11,39.39577102661133,-8.267845153808594,193
117.31,39.395774841308594,-8.267807006835938,193
117.51,39.395782470703125,-8.267769813537598,193
117.91,39.39579391479492,-8.267698287963867,193
118.11,39.39579772949219,-8.267663955688477,193
118.31,39.39580535888672,-8.267630577087402,193
118.91,39.39582443237305,-8.267532348632812,193
119.11,39.39583206176758,-8.267500877380371,193
119.31,39.39583969116211,-8.26746940612793,193
119.51,39.39584732055664,-8.267437934875488,193
119.91,39.3958625793457,-8.267376899719238,193
120.11,39.3958740234375,-8.267346382141113,193
120.31,39.39588165283203,-8.267315864562988,193
120.61,39.39588928222656,-8.26728630065918,193
120.91,39.39590835571289,-8.267224311828613,193
121.11,39.39591979980469,-8.267193794250488,193
121.31,39.39592742919922,-8.26716423034668,193
121.51,39.395938873291016,-8.267133712768555,193
121.91,39.395957946777344,-8.267072677612305,193
122.11,39.39596939086914,-8.26704216003418,193
122.31,39.39598083496094,-8.267012596130371,193
122.51,39.395992279052734,-8.266982078552246,193
122.91,39.39601516723633,-8.266921997070312,193
123.11,39.396026611328125,-8.266891479492188,193
123.31,39.39604187011719,-8.266861915588379,193
123.51,39.396053314208984,-8.266833305358887,193
123.91,39.396080017089844,-8.266776084899902,193
124.11,39.396095275878906,-8.266746520996094,193
124.31,39.39611053466797,-8.266717910766602,193
124.51,39.39612579345703,-8.26668930053711,193
124.91,39.39616012573242,-8.266632080078125,193
125.11,39.39617919921875,-8.266603469848633,193
125.31,39.39619827270508,-8.26657485961914,193
125.51,39.396217346191406,-8.266546249389648,193
125.91,39.3962516784668,-8.26648998260498,193
126.31,39.39629364013672,-8.266432762145996,193
126.51,39.39631271362305,-8.266404151916504,193
126.91,39.3963508605957,-8.26634693145752,193
127.11,39.39636993408203,-8.266318321228027,193
127.31,39.396392822265625,-8.266289710998535,193
127.51,39.39641189575195,-8.266261100769043,193
127.91,39.39645004272461,-8.266203880310059,193
128.11,39.39646911621094,-8.26617431640625,193
128.31,39.39649200439453,-8.266144752502441,193
128.51,39.39651107788086,-8.266115188598633,193
128.91,39.396549224853516,-8.266054153442383,193
129.11,39.396568298339844,-8.266023635864258,193
129.51,39.3966064453125,-8.265961647033691,193
129.91,39.39664840698242,-8.265897750854492,193
130.11,39.39666748046875,-8.26586627960205,193
130.31,39.39668655395508,-8.265832901000977,193
130.51,39.39670944213867,-8.265800476074219,193
130.91,39.396751403808594,-8.265731811523438,193
131.11,39.39677047729492,-8.26569652557373,193
131.31,39.396793365478516,-8.26566219329834,193
131.51,39.39681625366211,-8.265625953674316,193
131.91,39.3968620300293,-8.265552520751953,193
132.11,39.39688491821289,-8.265514373779297,193
132.91,39.39698028564453,-8.26535415649414,193
133.31,39.397029876708984,-8.265270233154297,193
133.51,39.39705276489258,-8.265228271484375,193
133.91,39.39710235595703,-8.265143394470215,193
134.11,39.397125244140625,-8.265100479125977,193
134.31,39.39714813232422,-8.265057563781738,193
134.51,39.39717483520508,-8.2650146484375,193
134.91,39.397220611572266,-8.26492977142334,193
136.11,39.39735794067383,-8.264674186706543,193
136.31,39.39738082885742,-8.264631271362305,193
136.51,39.39739990234375,-8.26458740234375,193
136.91,39.39744567871094,-8.264501571655273,193
137.11,39.397464752197266,-8.264457702636719,193
137.31,39.397483825683594,-8.264413833618164,193
137.51,39.39750671386719,-8.264369010925293,193
138.11,39.39756393432617,-8.264233589172363,193
138.31,39.3975830078125,-8.26418685913086,193
138.91,39.39763641357422,-8.264046669006348,193
139.11,39.39765548706055,-8.263998985290527,193
139.31,39.397674560546875,-8.263951301574707,193
139.51,39.3976936340332,-8.26390266418457,193
140.11,39.39774703979492,-8.26375675201416,193
140.31,39.39776611328125,-8.263708114624023,193
140.51,39.39778137207031,-8.263660430908203,193
140.91,39.39781951904297,-8.263565063476562,193
141.11,39.3978385925293,-8.263518333435059,193
141.31,39.39786148071289,-8.263472557067871,193
142.11,39.39794158935547,-8.263296127319336,193
142.31,39.39796447753906,-8.263253211975098,193
142.51,39.39798355102539,-8.263212203979492,193
142.91,39.39802932739258,-8.263132095336914,193
143.11,39.39805221557617,-8.263092041015625,193
143.31,39.398075103759766,-8.263052940368652,193
143.51,39.39809799194336,-8.263014793395996,193
144.11,39.39816665649414,-8.262901306152344,193
144.31,39.398193359375,-8.262864112854004,193
144.51,39.398216247558594,-8.262826919555664,193
145.11,39.398284912109375,-8.262714385986328,193
145.31,39.39830780029297,-8.262676239013672,193
145.51,39.39833068847656,-8.262638092041016,193
146.11,39.398399353027344,-8.262520790100098,193
146.31,39.39842224121094,-8.262480735778809,193
146.51,39.398441314697266,-8.262439727783203,193
146.91,39.39848327636719,-8.262357711791992,193
147.11,39.398502349853516,-8.26231575012207,193
147.31,39.39852523803711,-8.262273788452148,193
147.51,39.39854431152344,-8.26223087310791,193
148.11,39.39860153198242,-8.262104988098145,193
148.31,39.39862060546875,-8.262062072753906,193
148.51,39.398643493652344,-8.262020111083984,193
148.91,39.398681640625,-8.261937141418457,193
149.31,39.398719787597656,-8.261853218078613,193
149.51,39.39874267578125,-8.261813163757324,193
150.51,39.39884567260742,-8.26161003112793,193
150.91,39.398887634277344,-8.261529922485352,193
151.11,39.39890670776367,-8.261489868164062,193
151.31,39.398929595947266,-8.26145076751709,193
151.51,39.398948669433594,-8.2614107131958,193
152.11,39.39901351928711,-8.261290550231934,193
152.31,39.3990364074707,-8.261251449584961,193
152.51,39.3990592956543,-8.261211395263672,193
152.91,39.39910125732422,-8.261133193969727,193
153.31,39.399147033691406,-8.261055946350098,193
153.51,39.399166107177734,-8.261017799377441,193
154.11,39.399234771728516,-8.260905265808105,193
154.31,39.39925765991211,-8.260869026184082,193
154.51,39.39927673339844,-8.260831832885742,193
154.91,39.399322509765625,-8.260758399963379,193
155.11,39.39934539794922,-8.260722160339355,193
155.31,39.39936447143555,-8.260685920715332,193
155.51,39.39938735961914,-8.260649681091309,193
156.11,39.399452209472656,-8.260540962219238,193
156.31,39.39947509765625,-8.260503768920898,193
156.51,39.39949417114258,-8.260467529296875,193
156.91,39.399539947509766,-8.260394096374512,193
157.11,39.399559020996094,-8.260356903076172,193
157.31,39.39958190917969,-8.260319709777832,193
157.51,39.39960479736328,-8.260282516479492,193
158.11,39.39966583251953,-8.26016616821289,193
158.31,39.39968490600586,-8.260126113891602,193
158.51,39.39970779418945,-8.260086059570312,193
158.91,39.39974594116211,-8.260003089904785,193
159.11,39.39976501464844,-8.259961128234863,193
159.31,39.399784088134766,-8.259918212890625,193
159.51,39.399803161621094,-8.259875297546387,193
160.11,39.39985656738281,-8.259743690490723,193
160.31,39.39987564086914,-8.259698867797852,193
160.51,39.3998908996582,-8.25965404510498,193
160.91,39.39992904663086,-8.259565353393555,193
161.11,39.39994430541992,-8.259520530700684,193
161.31,39.399959564208984,-8.259475708007812,193
161.51,39.39997863769531,-8.259430885314941,193
162.11,39.400028228759766,-8.259299278259277,193
162.31,39.40004348754883,-8.259255409240723,193
162.51,39.40005874633789,-8.259211540222168,193
162.91,39.40009307861328,-8.259125709533691,193
163.11,39.400108337402344,-8.25908374786377,193
163.31,39.40012741088867,-8.259040832519531,193
163.51,39.400142669677734,-8.25899887084961,193
164.11,39.40019607543945,-8.25887393951416,193
164.31,39.40021514892578,-8.258832931518555,193
164.51,39.40023422241211,-8.258792877197266,193
164.91,39.400272369384766,-8.258712768554688,193
165.11,39.400291442871094,-8.258671760559082,193
165.31,39.40031051635742,-8.258631706237793,193
165.51,39.40032958984375,-8.258591651916504,193
166.11,39.400386810302734,-8.258469581604004,193
166.31,39.40040588378906,-8.258428573608398,193
166.51,39.40042495727539,-8.258386611938477,193
166.91,39.40046310424805,-8.25830364227295,193
167.11,39.400482177734375,-8.258260726928711,193
167.31,39.4005012512207,-8.258218765258789,193
167.51,39.40052032470703,-8.25817584991455,193
168.11,39.400569915771484,-8.258044242858887,193
168.31,39.40058517456055,-8.258000373840332,193
168.51,39.400604248046875,-8.257955551147461,193
168.91,39.400634765625,-8.257865905761719,193
169.11,39.40065002441406,-8.257821083068848,193
169.31,39.40066146850586,-8.25777530670166,193
169.51,39.40067672729492,-8.257730484008789,193
170.11,39.40071487426758,-8.257594108581543,193
170.31,39.400726318359375,-8.257549285888672,193
170.51,39.40073776245117,-8.257505416870117,193
170.91,39.40076446533203,-8.257416725158691,193
171.11,39.40077209472656,-8.257372856140137,193
171.31,39.40078353881836,-8.257328987121582,193
171.51,39.400794982910156,-8.257285118103027,193
172.11,39.40082931518555,-8.25715446472168,193
172.31,39.400840759277344,-8.257111549377441,193
172.51,39.400848388671875,-8.257068634033203,193
172.91,39.40087127685547,-8.256983757019043,193
173.11,39.40087890625,-8.256941795349121,193
173.31,39.4008903503418,-8.256898880004883,193
173.51,39.400901794433594,-8.256857872009277,193
174.11,39.40092849731445,-8.256733894348145,193
174.31,39.400936126708984,-8.256692886352539,193
174.51,39.400943756103516,-8.256653785705566,193
174.91,39.40095901489258,-8.256574630737305,193
175.11,39.40096664428711,-8.256535530090332,193
175.31,39.40097427368164,-8.256497383117676,193
175.51,39.400978088378906,-8.25645923614502,193
176.11,39.400997161865234,-8.25634765625,193
176.31,39.4010009765625,-8.256311416625977,193
176.51,39.401004791259766,-8.256275177001953,193
176.91,39.4010124206543,-8.256204605102539,193
177.11,39.40101623535156,-8.256170272827148,193
177.31,39.40102005004883,-8.256135940551758,193
177.51,39.401023864746094,-8.256102561950684,193
178.11,39.401039123535156,-8.256006240844727,193
178.31,39.40104293823242,-8.255975723266602,193
178.51,39.40104675292969,-8.255945205688477,193
179.11,39.401058197021484,-8.255854606628418,193
179.31,39.40106201171875,-8.25582504272461,193
179.51,39.40106964111328,-8.2557954788208,193
180.11,39.401084899902344,-8.255709648132324,193
180.31,39.40108871459961,-8.255681991577148,193
180.51,39.40109634399414,-8.255655288696289,193
181.31,39.401119232177734,-8.255546569824219,193
181.51,39.401126861572266,-8.25551986694336,193
182.31,39.401153564453125,-8.255411148071289,193
182.51,39.401161193847656,-8.255383491516113,193
183.11,39.40118408203125,-8.255301475524902,193
183.31,39.401187896728516,-8.255274772644043,193
183.51,39.40119552612305,-8.25524616241455,193
183.91,39.40119552612305,-8.25524616241455,193
184.11,39.401214599609375,-8.25516414642334,193
184.31,39.401222229003906,-8.255136489868164,193
184.51,39.40122985839844,-8.255108833312988,193
185.31,39.4012565612793,-8.254997253417969,193
185.51,39.40126037597656,-8.254968643188477,193
186.11,39.40127944946289,-8.254880905151367,193
186.31,39.40128707885742,-8.254851341247559,193
186.51,39.40129470825195,-8.254820823669434,193
186.91,39.40130615234375,-8.254758834838867,193
187.11,39.401309967041016,-8.25472640991211,193
187.31,39.40131759643555,-8.254694938659668,193
187.51,39.40132141113281,-8.25466251373291,193
188.11,39.401336669921875,-8.25456428527832,193
188.31,39.401344299316406,-8.254530906677246,193
188.51,39.40134811401367,-8.254497528076172,193
188.91,39.40135955810547,-8.254430770874023,193
189.11,39.4013671875,-8.25439739227295,193
189.31,39.401371002197266,-8.254363059997559,193
189.51,39.4013786315918,-8.254327774047852,193
190.11,39.40139389038086,-8.254222869873047,193
190.31,39.40140151977539,-8.25418758392334,193
190.51,39.40140914916992,-8.25415325164795,193
190.91,39.40142059326172,-8.254082679748535,193
191.31,39.40143585205078,-8.254013061523438,193
191.51,39.40144348144531,-8.25397777557373,193
191.91,39.40144348144531,-8.25397777557373,16
192.11,39.401466369628906,-8.25387191772461,16
192.31,39.40147399902344,-8.253836631774902,16
192.51,39.40148162841797,-8.253800392150879,16
192.91,39.4015007019043,-8.253728866577148,16
193.31,39.401519775390625,-8.253656387329102,16
193.51,39.40153121948242,-8.253620147705078,16
194.51,39.401588439941406,-8.25343132019043,16
194.91,39.401615142822266,-8.253352165222168,16
195.31,39.40164566040039,-8.253271102905273,16
195.51,39.40165710449219,-8.253231048583984,16
196.51,39.40174102783203,-8.253020286560059,16
196.91,39.40177536010742,-8.252933502197266,16
197.31,39.40181350708008,-8.252846717834473,16
197.51,39.401832580566406,-8.252803802490234,16
198.31,39.40190505981445,-8.252630233764648,16
198.51,39.40192413330078,-8.25258731842041,16
198.91,39.40196228027344,-8.25250244140625,16
199.11,39.401981353759766,-8.252460479736328,16
199.31,39.402000427246094,-8.252419471740723,16
199.51,39.40201950073242,-8.2523775100708,16
200.11,39.402076721191406,-8.252254486083984,16
200.31,39.402095794677734,-8.252214431762695,16
200.51,39.4021110534668,-8.25217342376709,16
200.91,39.40214920043945,-8.252093315124512,16
201.11,39.402164459228516,-8.252053260803223,16
201.31,39.402183532714844,-8.252013206481934,16
201.51,39.402198791503906,-8.251973152160645,16
202.11,39.40224838256836,-8.251852989196777,16
202.31,39.40226364135742,-8.251812934875488,16
202.51,39.402278900146484,-8.2517728805542,16
202.91,39.402305603027344,-8.251693725585938,16
203.11,39.402320861816406,-8.251653671264648,16
203.31,39.4023323059082,-8.25161361694336,16
203.51,39.402347564697266,-8.251574516296387,16
204.11,39.402381896972656,-8.251455307006836,16
204.31,39.40239334106445,-8.251416206359863,16
204.51,39.40240478515625,-8.25137710571289,16
204.91,39.402427673339844,-8.251299858093262,16
205.11,39.402435302734375,-8.251261711120605,16
205.31,39.40244674682617,-8.251224517822266,16
205.51,39.4024543762207,-8.251188278198242,16
206.11,39.40248107910156,-8.251078605651855,16
206.31,39.402488708496094,-8.251042366027832,16
