ts,latitude,longitude,satellites
168.19,39.389923095703125,-8.285311698913574,6
168.29,39.389930725097656,-8.285313606262207,6
168.49,39.389930725097656,-8.285313606262207,6
169.29,39.389976501464844,-8.285320281982422,6
169.69,39.38999557495117,-8.285319328308105,6
169.89,39.38999938964844,-8.285310745239258,6
170.09,39.39000701904297,-8.285299301147461,6
170.19,39.39000701904297,-8.285299301147461,6
170.29,39.3900146484375,-8.285290718078613,6
170.49,39.3900146484375,-8.285290718078613,6
170.69,39.39002990722656,-8.28527545928955,6
170.89,39.39004135131836,-8.285266876220703,6
171.09,39.39004898071289,-8.285257339477539,6
171.29,39.39005661010742,-8.28524398803711,6
171.49,39.39005661010742,-8.28524398803711,6
171.69,39.39006805419922,-8.285212516784668,6
171.89,39.390079498291016,-8.285200119018555,6
172.19,39.390079498291016,-8.285200119018555,6
172.29,39.390098571777344,-8.285174369812012,6
172.69,39.39012145996094,-8.28515338897705,6
172.89,39.390132904052734,-8.28514289855957,6
173.09,39.390140533447266,-8.285127639770508,6
173.29,39.3901481628418,-8.285111427307129,6
173.49,39.39015579223633,-8.285091400146484,6
173.69,39.39016342163086,-8.285075187683105,6
173.89,39.390167236328125,-8.285059928894043,6
174.09,39.39017105102539,-8.285045623779297,6
174.19,39.39017105102539,-8.285045623779297,6
174.29,39.390174865722656,-8.285032272338867,6
174.69,39.39018249511719,-8.28500747680664,6
174.89,39.39018630981445,-8.284996032714844,6
175.09,39.39019012451172,-8.284987449645996,6
175.29,39.39019012451172,-8.284979820251465,6
175.69,39.39019775390625,-8.284974098205566,6
175.89,39.390201568603516,-8.2849760055542,6
176.09,39.39020919799805,-8.284977912902832,6
176.19,39.39020919799805,-8.284977912902832,6
176.29,39.39021301269531,-8.284979820251465,6
176.69,39.39020919799805,-8.284979820251465,6
176.89,39.39020919799805,-8.284981727600098,6
177.09,39.39020919799805,-8.284982681274414,6
177.29,39.39020919799805,-8.284985542297363,6
177.69,39.39020919799805,-8.284987449645996,6
177.89,39.39020538330078,-8.284988403320312,6
178.09,39.39020538330078,-8.284989356994629,6
178.19,39.39020538330078,-8.284989356994629,6
178.29,39.39020538330078,-8.284990310668945,6
178.49,39.39020538330078,-8.284990310668945,6
